,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_2_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_8_normalized,smart_9_normalized,smart_10_normalized,smart_11_normalized,smart_12_normalized,smart_13_normalized,smart_15_normalized,smart_22_normalized,smart_183_normalized,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_189_normalized,smart_190_normalized,smart_191_normalized,smart_192_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_196_normalized,smart_197_normalized,smart_198_normalized,smart_199_normalized,smart_200_normalized,smart_201_normalized,smart_220_normalized,smart_222_normalized,smart_223_normalized,smart_224_normalized,smart_225_normalized,smart_226_normalized,smart_240_normalized,smart_241_normalized,smart_242_normalized,smart_250_normalized,smart_251_normalized,smart_252_normalized,smart_254_normalized,smart_255_normalized
1621892,2016-04-05,Z1Z03JJ7,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,58,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,29.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1622508,2016-04-05,Z1Z059JL,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,98.0,63.0,100.0,100.0,100.0,37.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1622662,2016-04-05,Z1Z03FTJ,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,97.0,69.0,100.0,100.0,100.0,31.0,31.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1623304,2016-04-05,Z1Z03EN4,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,25.0,30.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1623827,2016-04-05,Z1Z051E7,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,70.0,100.0,100.0,100.0,30.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1624186,2016-04-05,Z1Z057JM,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,28.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1624558,2016-04-05,Z1Z04FAS,ST4000DX000,1.976651427858e-311,0,102,,91,100,100,92,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,59.0,100.0,100.0,100.0,41.0,30.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1624677,2016-04-05,Z1Z058PG,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,93.0,65.0,100.0,100.0,100.0,35.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1625286,2016-04-05,Z1Z03F9H,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,26.0,29.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1625475,2016-04-05,Z1Z03CD0,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,96,,69,100,,100,,,,8.0,100.0,100.0,100.0,99.0,71.0,100.0,100.0,100.0,29.0,30.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1626458,2016-04-05,Z1Z05QFE,ST4000DX000,1.976651427858e-311,0,116,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,98.0,60.0,100.0,100.0,100.0,40.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1626924,2016-04-05,Z1Z04Y4H,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,98.0,76.0,100.0,100.0,100.0,24.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1626971,2016-04-05,Z1Z053LP,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,97.0,71.0,100.0,100.0,100.0,29.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1627282,2016-04-05,Z1Z047M7,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,67.0,100.0,100.0,100.0,33.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1627329,2016-04-05,Z1Z053W6,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,94.0,64.0,100.0,100.0,100.0,36.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1627348,2016-04-05,Z1Z053WQ,ST4000DX000,1.976651427858e-311,0,108,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,98.0,65.0,100.0,100.0,100.0,35.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1627502,2016-04-05,Z1Z04CJ9,ST4000DX000,1.976651427858e-311,0,120,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,68.0,100.0,100.0,100.0,32.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1627581,2016-04-05,Z1Z04JRV,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,31.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1627630,2016-04-05,Z1Z037B9,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,40.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1627678,2016-04-05,Z1Z04F4S,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,31.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1627717,2016-04-05,Z1Z02W5N,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,25.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1627735,2016-04-05,Z1Z03YGT,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,73.0,100.0,100.0,100.0,27.0,31.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1627931,2016-04-05,Z1Z05JPD,ST4000DX000,1.976651427858e-311,0,120,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,40.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1628167,2016-04-05,Z1Z0548J,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,92.0,71.0,100.0,100.0,100.0,29.0,52.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1628850,2016-04-05,Z1Z053BN,ST4000DX000,1.976651427858e-311,0,111,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,64.0,100.0,100.0,100.0,36.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1628870,2016-04-05,Z1Z02WNA,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,76.0,100.0,100.0,100.0,24.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1630065,2016-04-05,Z1Z06GE3,ST4000DX000,1.976651427858e-311,0,115,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,68.0,100.0,100.0,100.0,32.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1630281,2016-04-05,Z1Z05405,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,63.0,100.0,100.0,100.0,37.0,30.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1630686,2016-04-05,Z1Z03HAZ,ST4000DX000,1.976651427858e-311,0,120,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,62.0,100.0,100.0,100.0,38.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1631274,2016-04-05,Z1Z05QM0,ST4000DX000,1.976651427858e-311,0,115,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,96.0,65.0,100.0,100.0,100.0,35.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1631308,2016-04-05,Z1Z05LB0,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1631309,2016-04-05,Z1Z05AF0,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,98.0,64.0,100.0,100.0,100.0,36.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1631752,2016-04-05,Z1Z053GQ,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,35.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1631821,2016-04-05,Z1Z059QB,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,98.0,68.0,100.0,100.0,100.0,32.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1631827,2016-04-05,Z1Z05HDT,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,44.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1632000,2016-04-05,Z1Z03FQS,ST4000DX000,1.976651427858e-311,0,112,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,98.0,71.0,100.0,100.0,100.0,29.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1632255,2016-04-05,Z1Z05CAJ,ST4000DX000,1.976651427858e-311,0,111,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,29.0,43.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1632401,2016-04-05,Z1Z04FH6,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,66.0,100.0,100.0,100.0,34.0,48.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1632546,2016-04-05,Z1Z03PWN,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,64.0,100.0,100.0,100.0,36.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1632869,2016-04-05,Z1Z03PLE,ST4000DX000,1.976651427858e-311,0,113,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,73.0,100.0,100.0,100.0,27.0,33.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1633509,2016-04-05,Z1Z06FVG,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,98.0,72.0,100.0,100.0,100.0,28.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1633570,2016-04-05,Z1Z04PR0,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,59.0,100.0,100.0,100.0,41.0,31.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1634583,2016-04-05,Z1Z06K9J,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,28.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1634584,2016-04-05,Z1Z04V7A,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,98.0,68.0,100.0,100.0,100.0,32.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1634652,2016-04-05,Z1Z030A6,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,99.0,71.0,100.0,100.0,100.0,29.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1634753,2016-04-05,Z1Z055BN,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,98.0,69.0,100.0,100.0,100.0,31.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1635107,2016-04-05,Z1Z03EFS,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,94.0,74.0,100.0,100.0,100.0,26.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1635630,2016-04-05,Z1Z042YF,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,65.0,100.0,100.0,100.0,35.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1635871,2016-04-05,Z1Z03JP0,ST4000DX000,1.976651427858e-311,0,114,,89,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,99.0,75.0,100.0,100.0,100.0,25.0,30.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1635897,2016-04-05,Z1Z03JPR,ST4000DX000,1.976651427858e-311,0,115,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,75.0,100.0,100.0,100.0,25.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1636033,2016-04-05,Z1Z05PZX,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,69.0,100.0,100.0,100.0,31.0,53.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1636348,2016-04-05,Z1Z03FAP,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,69.0,71.0,100.0,100.0,100.0,29.0,29.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1637043,2016-04-05,Z1Z05P52,ST4000DX000,1.976651427858e-311,0,107,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,94.0,62.0,100.0,100.0,100.0,38.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1637096,2016-04-05,Z1Z03F7N,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,98.0,76.0,100.0,100.0,100.0,24.0,46.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1637103,2016-04-05,Z1Z03F7T,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,26.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1637283,2016-04-05,Z1Z05984,ST4000DX000,1.976651427858e-311,0,110,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,31.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1638242,2016-04-05,Z1Z06JGJ,ST4000DX000,1.976651427858e-311,0,112,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,69.0,100.0,100.0,100.0,31.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1638254,2016-04-05,Z1Z05AEA,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,28.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1638612,2016-04-05,Z1Z058NN,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,60.0,100.0,100.0,100.0,40.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1638616,2016-04-05,Z1Z058NE,ST4000DX000,1.976651427858e-311,0,116,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,93.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1638823,2016-04-05,Z1Z0541W,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,96.0,69.0,100.0,100.0,100.0,31.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1638851,2016-04-05,Z1Z03FRE,ST4000DX000,1.976651427858e-311,0,114,,90,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,96.0,75.0,100.0,100.0,100.0,25.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1639026,2016-04-05,Z1Z04A1X,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,98.0,59.0,100.0,100.0,100.0,41.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1639027,2016-04-05,Z1Z05A1B,ST4000DX000,1.976651427858e-311,0,114,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,71.0,100.0,100.0,100.0,29.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1639124,2016-04-05,Z1Z05CDD,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,65.0,100.0,100.0,100.0,35.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1639126,2016-04-05,Z1Z05CDN,ST4000DX000,1.976651427858e-311,0,113,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,64.0,100.0,100.0,100.0,36.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1639216,2016-04-05,Z1Z02Y2Z,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,98.0,74.0,100.0,100.0,100.0,26.0,29.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1639348,2016-04-05,Z1Z03747,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,100.0,63.0,100.0,100.0,100.0,37.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1639684,2016-04-05,Z1Z04RMH,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,34.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1639887,2016-04-05,Z1Z03EWL,ST4000DX000,1.976651427858e-311,0,115,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,92.0,71.0,100.0,100.0,100.0,29.0,30.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1639956,2016-04-05,Z1Z02S5W,ST4000DX000,1.976651427858e-311,0,108,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,65.0,100.0,100.0,100.0,35.0,53.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1641500,2016-04-05,Z1Z06K6D,ST4000DX000,1.976651427858e-311,0,110,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,95.0,65.0,100.0,100.0,100.0,35.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1641553,2016-04-05,Z1Z046YN,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,54.0,60.0,100.0,100.0,100.0,40.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1641646,2016-04-05,Z1Z03CFJ,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,77.0,100.0,100.0,100.0,23.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1642097,2016-04-05,Z1Z05C81,ST4000DX000,1.976651427858e-311,0,120,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,28.0,51.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1642154,2016-04-05,Z1Z05C8Z,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,68.0,100.0,100.0,100.0,32.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1642984,2016-04-05,Z1Z03VF5,ST4000DX000,1.976651427858e-311,0,104,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,64.0,100.0,100.0,100.0,36.0,53.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1643043,2016-04-05,Z1Z02R5Z,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,92.0,72.0,100.0,100.0,100.0,28.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1643382,2016-04-06,Z1Z0432J,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,99.0,67.0,100.0,100.0,100.0,33.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1643749,2016-04-06,Z1Z06H5C,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,76.0,100.0,100.0,100.0,24.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1643895,2016-04-06,Z1Z059JT,ST4000DX000,1.976651427858e-311,0,115,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,85.0,65.0,100.0,100.0,100.0,35.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1643905,2016-04-06,Z1Z059JQ,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,59.0,100.0,100.0,100.0,41.0,36.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1644253,2016-04-06,Z1Z02TSF,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,76.0,100.0,100.0,100.0,24.0,33.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1644308,2016-04-06,Z1Z0546D,ST4000DX000,1.976651427858e-311,0,108,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,100.0,66.0,100.0,100.0,100.0,34.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1644309,2016-04-06,Z1Z03EGR,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,100.0,22.0,56.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1644311,2016-04-06,Z1Z0546N,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,60.0,100.0,100.0,100.0,40.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1646434,2016-04-06,Z1Z0373X,ST4000DX000,1.976651427858e-311,0,112,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1646495,2016-04-06,Z1Z03J9E,ST4000DX000,1.976651427858e-311,0,111,,91,100,100,95,,72,100,,100,,,,100.0,100.0,100.0,100.0,94.0,64.0,100.0,100.0,100.0,36.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1646499,2016-04-06,Z1Z03PYX,ST4000DX000,1.976651427858e-311,0,116,,90,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,65.0,100.0,100.0,100.0,35.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1646880,2016-04-06,Z1Z03ERE,ST4000DX000,1.976651427858e-311,0,118,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,73.0,100.0,100.0,100.0,27.0,36.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1647357,2016-04-06,Z1Z04EJR,ST4000DX000,1.976651427858e-311,0,117,,90,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,100.0,72.0,100.0,100.0,100.0,28.0,58.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1647447,2016-04-06,Z1Z04PP1,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,73.0,100.0,100.0,100.0,27.0,57.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1647524,2016-04-06,Z1Z06JJ1,ST4000DX000,1.976651427858e-311,0,119,,91,100,100,88,,94,100,,100,,,,100.0,100.0,100.0,100.0,99.0,73.0,100.0,100.0,100.0,27.0,59.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1648185,2016-04-06,Z1Z0279D,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,98.0,74.0,100.0,100.0,100.0,26.0,60.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1648317,2016-04-06,Z1Z047DC,ST4000DX000,1.976651427858e-311,0,117,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,99.0,66.0,100.0,100.0,100.0,34.0,54.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1648564,2016-04-06,Z1Z03F8P,ST4000DX000,1.976651427858e-311,0,119,,90,100,100,96,,69,100,,100,,,,100.0,100.0,100.0,100.0,100.0,74.0,100.0,100.0,100.0,26.0,37.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
1649092,2016-04-06,Z1Z04SF2,ST4000DX000,1.976651427858e-311,0,118,,91,100,100,95,,71,100,,100,,,,100.0,100.0,100.0,100.0,98.0,66.0,100.0,100.0,100.0,34.0,55.0,,100,100,200,,,,,,,,,100.0,100.0,100.0,,,,,
