,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_2_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_8_normalized,smart_9_normalized,smart_10_normalized,smart_11_normalized,smart_12_normalized,smart_13_normalized,smart_15_normalized,smart_22_normalized,smart_183_normalized,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_189_normalized,smart_190_normalized,smart_191_normalized,smart_192_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_196_normalized,smart_197_normalized,smart_198_normalized,smart_199_normalized,smart_200_normalized,smart_201_normalized,smart_220_normalized,smart_222_normalized,smart_223_normalized,smart_224_normalized,smart_225_normalized,smart_226_normalized,smart_240_normalized,smart_241_normalized,smart_242_normalized,smart_250_normalized,smart_251_normalized,smart_252_normalized,smart_254_normalized,smart_255_normalized
1591548,2016-04-05,WD-WCAYUJU88686,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1591725,2016-04-05,WD-WCAYUEH96465,WDC WD1600AAJS,7.9071197618e-313,0,200,,157,100,200,200,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1591980,2016-04-05,WD-WMAYV0000324,WDC WD1600AAJS,7.9071197618e-313,0,200,,152,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,100.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1592130,2016-04-05,WD-WCAYW1800255,WDC WD1600AAJS,7.9071197618e-313,0,200,,155,100,200,200,,68,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1592204,2016-04-05,WD-WMAYV3035245,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1592499,2016-04-05,WD-WCAYUJV26974,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1592610,2016-04-05,WD-WCAYUEH97566,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,200,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,102.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1592642,2016-04-05,WD-WMAYV4085527,WDC WD1600AAJS,7.9071197618e-313,0,200,,158,100,200,200,,64,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1592864,2016-04-05,WD-WMAYV0000510,WDC WD1600AAJS,7.9071197618e-313,0,200,,146,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1593283,2016-04-05,WD-WCAYW1083784,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,100,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1593478,2016-04-05,WD-WCAYW1765056,WDC WD1600AAJS,7.9071197618e-313,0,200,,149,100,200,200,,67,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1593958,2016-04-05,WD-WCAV2P327166,WDC WD1600AAJS,7.9071197618e-313,0,200,,171,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,109.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1596033,2016-04-05,WD-WCAYW1801221,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,100,200,200,,68,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1596882,2016-04-05,WD-WCAYUEH66104,WDC WD1600AAJS,7.9071197618e-313,0,200,,159,100,200,200,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1597619,2016-04-05,WD-WCAYUEH03713,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,103.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1598213,2016-04-05,WD-WMAYW3414501,WDC WD1600AAJS,7.9071197618e-313,0,200,,165,100,200,200,,63,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1598749,2016-04-05,WD-WMAYV0000414,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,99.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1598750,2016-04-05,WD-WMAYV0000415,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,109.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1599849,2016-04-05,WD-WMAYV2994548,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,200,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1601738,2016-04-05,WD-WMAYW3749025,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,66,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1601929,2016-04-05,WD-WMAYW3886788,WDC WD1600AAJS,7.9071197618e-313,0,200,,149,100,200,200,,61,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1601967,2016-04-05,WD-WCAYW1765922,WDC WD1600AAJS,7.9071197618e-313,0,200,,149,100,200,200,,67,100,100.0,100,,,,,,,,,,,200.0,200.0,109.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1602808,2016-04-05,WD-WMAYW2228410,WDC WD1600AAJS,7.9071197618e-313,0,200,,159,100,200,200,,66,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1603116,2016-04-05,WD-WCAYUAS62352,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,100,200,100,,48,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1603214,2016-04-05,WD-WCAYW1872210,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,60,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1603798,2016-04-05,WD-WMAYV0000227,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1604050,2016-04-05,WD-WCAYW0776898,WDC WD1600AAJS,7.9071197618e-313,0,200,,134,100,200,100,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1604726,2016-04-05,WD-WCAYUEH72518,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,52,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1605637,2016-04-05,WD-WCAYW1779619,WDC WD1600AAJS,7.9071197618e-313,0,200,,142,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1605933,2016-04-05,WD-WCAYW1832115,WDC WD1600AAJS,7.9071197618e-313,0,200,,142,100,200,100,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1609738,2016-04-05,WD-WMAYV1072203,WDC WD1600AAJS,7.9071197618e-313,0,200,,166,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1610580,2016-04-05,WD-WMAYV0000398,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1611275,2016-04-05,WD-WMAYUT624365,WDC WD1600AAJS,7.9071197618e-313,0,200,,157,100,200,200,,64,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1612012,2016-04-05,WD-WMAYW2167154,WDC WD1600AAJS,7.9071197618e-313,0,200,,158,100,200,200,,63,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1613070,2016-04-05,WD-WMAYV4092110,WDC WD1600AAJS,7.9071197618e-313,0,200,,147,100,200,200,,63,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1613233,2016-04-05,WD-WMAYV0000527,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,99.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1615719,2016-04-05,WD-WMAYV2980757,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,61,100,100.0,100,,,,,,,,,,,200.0,200.0,103.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1615829,2016-04-05,WD-WMAYUU512255,WDC WD1600AAJS,7.9071197618e-313,0,200,,175,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1616952,2016-04-05,WD-WMAV38956161,WDC WD1600AAJS,7.9071197618e-313,0,200,,151,100,200,200,,43,100,100.0,100,,,,,,,,,,,200.0,200.0,109.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1617641,2016-04-05,WD-WMAYUL690739,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,109.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1617695,2016-04-05,WD-WCAYUEE96492,WDC WD1600AAJS,7.9071197618e-313,0,200,,139,100,200,200,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1617951,2016-04-05,WD-WMAYV2528156,WDC WD1600AAJS,7.9071197618e-313,0,200,,153,100,200,200,,66,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1618982,2016-04-05,WD-WCAYUEH05953,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,100,200,100,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1619039,2016-04-05,WD-WCAYUJL10498,WDC WD1600AAJS,7.9071197618e-313,0,200,,143,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1619612,2016-04-05,WD-WMAYW2167361,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,200,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1619846,2016-04-05,WD-WCAYW1091079,WDC WD1600AAJS,7.9071197618e-313,0,200,,142,100,200,100,,48,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1620201,2016-04-05,WD-WMAYV2903150,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1622143,2016-04-05,WD-WMAYV0000405,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1622337,2016-04-05,WD-WMAYV0000302,WDC WD1600AAJS,7.9071197618e-313,0,200,,150,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,102.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1623166,2016-04-05,WD-WMAYUU119900,WDC WD1600AAJS,7.9071197618e-313,0,200,,160,100,200,200,,67,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1623246,2016-04-05,WD-WCAYW1767242,WDC WD1600AAJS,7.9071197618e-313,0,200,,154,100,200,200,,63,100,100.0,100,,,,,,,,,,,200.0,200.0,107.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1623718,2016-04-05,WD-WMAYV2571159,WDC WD1600AAJS,7.9071197618e-313,0,200,,167,100,200,200,,66,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1625943,2016-04-05,WD-WMAYW2227991,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,100.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1627503,2016-04-05,WD-WMAYW3195089,WDC WD1600AAJS,7.9071197618e-313,0,200,,156,100,200,200,,68,100,100.0,100,,,,,,,,,,,200.0,200.0,109.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1627622,2016-04-05,WD-WCAYUEJ03486,WDC WD1600AAJS,7.9071197618e-313,0,200,,158,100,200,200,,48,100,100.0,100,,,,,,,,,,,200.0,200.0,101.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1627953,2016-04-05,WD-WMAYW3848009,WDC WD1600AAJS,7.9071197618e-313,0,200,,158,100,200,200,,67,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1630341,2016-04-05,WD-WMAYW2247383,WDC WD1600AAJS,7.9071197618e-313,0,200,,144,100,200,200,,67,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1630867,2016-04-05,WD-WMAYV0000297,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1631586,2016-04-05,WD-WCAYW1772100,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1631836,2016-04-05,WD-WMAYUL641852,WDC WD1600AAJS,7.9071197618e-313,0,200,,152,100,200,200,,60,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1632141,2016-04-05,WD-WMAYW2777524,WDC WD1600AAJS,7.9071197618e-313,0,200,,147,100,200,200,,55,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1632584,2016-04-05,WD-WMAYV0000505,WDC WD1600AAJS,7.9071197618e-313,0,200,,161,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1632585,2016-04-05,WD-WMAYV0000500,WDC WD1600AAJS,7.9071197618e-313,0,200,,146,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1632586,2016-04-05,WD-WMAYV0000501,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1633177,2016-04-05,WD-WMAYV3345682,WDC WD1600AAJS,7.9071197618e-313,0,200,,156,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1633335,2016-04-05,WD-WMAYV3889545,WDC WD1600AAJS,7.9071197618e-313,0,200,,150,100,200,200,,56,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1633725,2016-04-05,WD-WCAV2P319750,WDC WD1600AAJS,7.9071197618e-313,0,200,,144,100,200,100,,34,100,100.0,100,,,,,,,,,,,200.0,200.0,109.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1633906,2016-04-05,WD-WMAYV0000392,WDC WD1600AAJS,7.9071197618e-313,0,200,,139,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1634286,2016-04-05,WD-WMAYV0000316,WDC WD1600AAJS,7.9071197618e-313,0,200,,164,100,200,200,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1634320,2016-04-05,WD-WMAYU6729198,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,106.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1634573,2016-04-05,WD-WCAYV1866163,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1635158,2016-04-05,WD-WMAYUV326407,WDC WD1600AAJS,7.9071197618e-313,0,200,,151,100,200,100,,63,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1637124,2016-04-05,WD-WCAYV1179833,WDC WD1600AAJS,7.9071197618e-313,0,200,,136,100,200,100,,48,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1637211,2016-04-05,WD-WMAYV2580526,WDC WD1600AAJS,7.9071197618e-313,0,200,,147,100,200,200,,66,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1638083,2016-04-05,WD-WMAYUK184305,WDC WD1600AAJS,7.9071197618e-313,0,200,,143,100,200,200,,66,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1638249,2016-04-05,WD-WMAYV2570576,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,105.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1639434,2016-04-05,WD-WMAYV2991913,WDC WD1600AAJS,7.9071197618e-313,0,200,,139,100,200,200,,63,100,100.0,100,,,,,,,,,,,200.0,200.0,100.0,,200.0,200,200,200,197.0,,,,,,,,,,,,,,,
1640148,2016-04-05,WD-WCAYUEH59392,WDC WD1600AAJS,7.9071197618e-313,0,200,,160,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,103.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1640403,2016-04-05,WD-WMAYV3032878,WDC WD1600AAJS,7.9071197618e-313,0,200,,147,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1641345,2016-04-05,WD-WMAYV0000509,WDC WD1600AAJS,7.9071197618e-313,0,200,,136,100,200,200,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1641625,2016-04-05,WD-WMAYV3001446,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,200,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,103.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1642384,2016-04-05,WD-WCAYUEH99378,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1642842,2016-04-05,WD-WCAYUEH08130,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,100,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1643541,2016-04-06,WD-WMAYUU472236,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,64,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1643621,2016-04-06,WD-WMAYV2811694,WDC WD1600AAJS,7.9071197618e-313,0,200,,143,100,200,200,,61,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1643803,2016-04-06,WD-WMAYUV271818,WDC WD1600AAJS,7.9071197618e-313,0,200,,155,100,200,200,,70,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1644155,2016-04-06,WD-WCAYUJV26173,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1644854,2016-04-06,WD-WMAYV0000238,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,60,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1644902,2016-04-06,WD-WMAYV0828131,WDC WD1600AAJS,7.9071197618e-313,0,200,,148,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1648127,2016-04-06,WD-WCAYW1796315,WDC WD1600AAJS,7.9071197618e-313,0,200,,165,100,200,200,,69,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1649088,2016-04-06,WD-WCAYUEJ03657,WDC WD1600AAJS,7.9071197618e-313,0,200,,142,100,200,200,,48,100,100.0,100,,,,,,,,,,,200.0,200.0,107.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1649255,2016-04-06,WD-WCAYUEH70424,WDC WD1600AAJS,7.9071197618e-313,0,200,,157,100,200,200,,51,100,100.0,100,,,,,,,,,,,200.0,200.0,106.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1649430,2016-04-06,WD-WMAYV4119558,WDC WD1600AAJS,7.9071197618e-313,0,200,,150,100,200,200,,63,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1650606,2016-04-06,WD-WCAYUEH50142,WDC WD1600AAJS,7.9071197618e-313,0,200,,192,100,200,200,,62,100,100.0,100,,,,,,,,,,,200.0,200.0,100.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1650630,2016-04-06,WD-WMAYV3389057,WDC WD1600AAJS,7.9071197618e-313,0,200,,151,100,200,200,,65,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1650889,2016-04-06,WD-WCAYUJV26862,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,60,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1652762,2016-04-06,WD-WCAYUJT13432,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1653370,2016-04-06,WD-WMAYUV393170,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,200,,57,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1654008,2016-04-06,WD-WCAV3D509504,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,100,,46,100,100.0,100,,,,,100.0,100.0,100.0,,66.0,,200.0,200.0,,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1654149,2016-04-06,WD-WMAYUU025032,WDC WD1600AAJS,7.9071197618e-313,0,200,,134,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1654453,2016-04-06,WD-WCAYUJU88686,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1654630,2016-04-06,WD-WCAYUEH96465,WDC WD1600AAJS,7.9071197618e-313,0,200,,157,100,200,200,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1654885,2016-04-06,WD-WMAYV0000324,WDC WD1600AAJS,7.9071197618e-313,0,200,,152,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,101.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1655035,2016-04-06,WD-WCAYW1800255,WDC WD1600AAJS,7.9071197618e-313,0,200,,155,100,200,200,,67,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1655109,2016-04-06,WD-WMAYV3035245,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,200,,53,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1655404,2016-04-06,WD-WCAYUJV26974,WDC WD1600AAJS,7.9071197618e-313,0,200,,140,100,200,200,,59,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1655515,2016-04-06,WD-WCAYUEH97566,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,100,200,200,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,103.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1655547,2016-04-06,WD-WMAYV4085527,WDC WD1600AAJS,7.9071197618e-313,0,200,,158,100,200,200,,63,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1655770,2016-04-06,WD-WMAYV0000510,WDC WD1600AAJS,7.9071197618e-313,0,200,,146,100,200,200,,50,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
1656189,2016-04-06,WD-WCAYW1083784,WDC WD1600AAJS,7.9071197618e-313,0,200,,141,100,200,100,,49,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1656385,2016-04-06,WD-WCAYW1765056,WDC WD1600AAJS,7.9071197618e-313,0,200,,149,100,200,200,,67,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,200,200,200.0,,,,,,,,,,,,,,,
