,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_2_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_8_normalized,smart_9_normalized,smart_10_normalized,smart_11_normalized,smart_12_normalized,smart_13_normalized,smart_15_normalized,smart_22_normalized,smart_183_normalized,smart_184_normalized,smart_187_normalized,smart_188_normalized,smart_189_normalized,smart_190_normalized,smart_191_normalized,smart_192_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_196_normalized,smart_197_normalized,smart_198_normalized,smart_199_normalized,smart_200_normalized,smart_201_normalized,smart_220_normalized,smart_222_normalized,smart_223_normalized,smart_224_normalized,smart_225_normalized,smart_226_normalized,smart_240_normalized,smart_241_normalized,smart_242_normalized,smart_250_normalized,smart_251_normalized,smart_252_normalized,smart_254_normalized,smart_255_normalized
1677480,2016-04-06,WD-WMC4M2932620,WDC WD20EFRX,9.88328391275e-312,0,200,,171,100,200,100,,82,100,100.0,100,,,,,,,,,,,200.0,200.0,126.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1677803,2016-04-06,WD-WCC4M1FLYHKA,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,99,100,100.0,100,,,,,,,,,,,200.0,200.0,126.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1678834,2016-04-06,WD-WCC4M7DL7J2V,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,91,100,100.0,100,,,,,,,,,,,200.0,200.0,127.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1679078,2016-04-06,WD-WCC4M3TTX5X3,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,121.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1679099,2016-04-06,WD-WCC4M3TTX5XK,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,200,,91,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1679736,2016-04-06,WD-WCC4M7UYXYA3,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,90,100,100.0,100,,,,,,,,,,,200.0,200.0,122.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1679763,2016-04-06,WD-WCC4M3HF7JY1,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,91,100,100.0,100,,,,,,,,,,,200.0,200.0,124.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1681295,2016-04-06,WD-WCC4MDCFRDSK,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,88,100,100.0,100,,,,,,,,,,,200.0,200.0,124.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1681466,2016-04-06,WD-WCC4M3TTXX9Z,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,96,100,100.0,100,,,,,,,,,,,200.0,200.0,120.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1682086,2016-04-06,WD-WCC4M7FXTHUN,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,91,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1682092,2016-04-06,WD-WCC4M6XLP1Z7,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,200,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1682795,2016-04-06,WD-WCC4M6JXY9F2,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,108.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1683185,2016-04-06,WD-WCC4MNFANCTS,WDC WD20EFRX,9.88328391275e-312,0,200,,176,100,200,100,,88,100,100.0,100,,,,,,,,,,,200.0,200.0,120.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1683604,2016-04-06,WD-WCC4M0TPNUFT,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,100,100,100.0,100,,,,,,,,,,,200.0,200.0,123.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1683858,2016-04-06,WD-WCC4MJAJFEDS,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,88,100,100.0,100,,,,,,,,,,,200.0,200.0,126.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1683986,2016-04-06,WD-WCC4M7FXTFFN,WDC WD20EFRX,9.88328391275e-312,0,200,,172,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1684112,2016-04-06,WD-WCC4M0JY6Y3A,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,90,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1684120,2016-04-06,WD-WCC4M7DL72K5,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,92,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1684181,2016-04-06,WD-WCC4M6JXYHXU,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,118.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1685014,2016-04-06,WD-WCC4M7DL70H4,WDC WD20EFRX,9.88328391275e-312,0,200,,168,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1685026,2016-04-06,WD-WCC4MNFAN61N,WDC WD20EFRX,9.88328391275e-312,0,200,,175,100,200,100,,88,100,100.0,100,,,,,,,,,,,200.0,200.0,120.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1687858,2016-04-06,WD-WCC4M1PCL5XJ,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,114.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1688640,2016-04-06,WD-WCC4M7DL7JZ3,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,91,100,100.0,100,,,,,,,,,,,200.0,200.0,121.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1688690,2016-04-06,WD-WCC4MKCL6TP9,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,88,100,100.0,100,,,,,,,,,,,200.0,200.0,124.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1689108,2016-04-06,WD-WCC4M1HSV3DJ,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,100,100,100.0,100,,,,,,,,,,,200.0,200.0,121.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1689189,2016-04-06,WD-WCC4M76LYVC3,WDC WD20EFRX,9.88328391275e-312,0,200,,168,100,200,100,,83,100,100.0,100,,,,,,,,,,,200.0,200.0,127.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1689316,2016-04-06,WD-WCC4MNFANP5C,WDC WD20EFRX,9.88328391275e-312,0,200,,175,100,200,100,,86,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1690891,2016-04-06,WD-WCC4M1HSV1PF,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,200,,100,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1691165,2016-04-06,WD-WCC4M6JXY2H5,WDC WD20EFRX,9.88328391275e-312,0,200,,184,100,200,100,,90,100,100.0,100,,,,,,,,,,,200.0,199.0,122.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1692207,2016-04-06,WD-WCC4M4KA84ZX,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,99,100,100.0,100,,,,,,,,,,,200.0,200.0,123.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1692462,2016-04-06,WD-WCC4M3HF70JK,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1692565,2016-04-06,WD-WCC4M0JY6PA2,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,91,100,100.0,100,,,,,,,,,,,200.0,200.0,126.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1692931,2016-04-06,WD-WCC4M7DL7ZEJ,WDC WD20EFRX,9.88328391275e-312,0,200,,174,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1693078,2016-04-06,WD-WCC4MJAJF5ND,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,88,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1693142,2016-04-06,WD-WMC4M2936083,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,82,100,100.0,100,,,,,,,,,,,200.0,200.0,120.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1693385,2016-04-06,WD-WCC4M3XRZPYL,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,100,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1694078,2016-04-06,WD-WCC4M7FXTAT5,WDC WD20EFRX,9.88328391275e-312,0,200,,177,100,200,100,,94,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1694330,2016-04-06,WD-WCC4M3377402,WDC WD20EFRX,9.88328391275e-312,0,200,,170,100,200,100,,83,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1694438,2016-04-06,WD-WCC4MJAJF7LP,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,123.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1694501,2016-04-06,WD-WCC4MP4L4S27,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,86,100,100.0,100,,,,,,,,,,,200.0,200.0,127.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1694664,2016-04-06,WD-WCC4M6JXYRC3,WDC WD20EFRX,9.88328391275e-312,0,200,,175,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,121.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1695011,2016-04-06,WD-WCC4M6XLPSC2,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,90,100,100.0,100,,,,,,,,,,,200.0,200.0,120.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1695356,2016-04-06,WD-WCC4M7UYX9Y3,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,90,100,100.0,100,,,,,,,,,,,200.0,200.0,126.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1695543,2016-04-06,WD-WCC4M76LYW4U,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,84,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1695652,2016-04-06,WD-WCC4M7UYXC4Z,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,90,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1695828,2016-04-06,WD-WCC4M7FXTKA0,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,95,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1695972,2016-04-06,WD-WCC4M7UYXRJR,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,90,100,100.0,100,,,,,,,,,,,200.0,200.0,110.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1696305,2016-04-06,WD-WCC4M6JXYS8A,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,123.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1697323,2016-04-06,WD-WCC4MFCST1HV,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,84,100,100.0,100,,,,,,,,,,,200.0,200.0,120.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1698574,2016-04-06,WD-WMC4M2888278,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,81,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1699756,2016-04-06,WD-WCC4M3371514,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,86,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1700546,2016-04-06,WD-WCC4M3TTXPEN,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,200,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,120.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1701343,2016-04-06,WD-WCC4M6JXY36V,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,124.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1701442,2016-04-06,WD-WCC4M3388246,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,86,100,100.0,100,,,,,,,,,,,200.0,200.0,127.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1701550,2016-04-06,WD-WCC4M7FXTV3U,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,92,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1701932,2016-04-06,WD-WCC4M7FXT7F1,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,107.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1702382,2016-04-06,WD-WCC4MDCFRNVK,WDC WD20EFRX,9.88328391275e-312,0,200,,173,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,120.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1702625,2016-04-06,WD-WMC4M2888188,WDC WD20EFRX,9.88328391275e-312,0,200,,171,100,200,100,,77,100,100.0,100,,,,,,,,,,,200.0,200.0,124.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1702839,2016-04-06,WD-WCC4M3TTXZV1,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,200,,94,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1702936,2016-04-06,WD-WMC4M2932732,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,77,100,100.0,100,,,,,,,,,,,200.0,200.0,116.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1703490,2016-04-06,WD-WCC4MFHLXE96,WDC WD20EFRX,9.88328391275e-312,0,200,,176,100,200,100,,87,100,100.0,100,,,,,,,,,,,200.0,200.0,123.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1703678,2016-04-06,WD-WCC4M7FXTNCH,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,92,100,100.0,100,,,,,,,,,,,200.0,200.0,106.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1704291,2016-04-06,WD-WCC4N0872028,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,120.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1704928,2016-04-06,WD-WCC4M3TTXF2F,WDC WD20EFRX,9.88328391275e-312,0,200,,172,100,200,100,,96,100,100.0,100,,,,,,,,,,,200.0,200.0,124.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1705004,2016-04-06,WD-WCC4M4AP19VS,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,126.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1707046,2016-04-07,WD-WCC4M7FXTYJZ,WDC WD20EFRX,9.88328391275e-312,0,200,,174,100,200,100,,95,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1708104,2016-04-07,WD-WCC4M6EFNKX7,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1708430,2016-04-07,WD-WCC4M7UYX7J3,WDC WD20EFRX,9.88328391275e-312,0,200,,172,100,200,200,,91,100,100.0,100,,,,,,,,,,,200.0,200.0,122.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1708507,2016-04-07,WD-WCC4M3TTXLXD,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,91,100,100.0,100,,,,,,,,,,,200.0,200.0,128.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1709401,2016-04-07,WD-WCC4M1PCLF4N,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,124.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1711052,2016-04-07,WD-WCC4MPP40KPW,WDC WD20EFRX,9.88328391275e-312,0,200,,175,100,200,100,,86,100,100.0,100,,,,,,,,,,,200.0,200.0,112.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1711562,2016-04-07,WD-WCC4M7FXT6VV,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,96,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1712625,2016-04-07,WD-WCC4M7UYX5AF,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,122.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1712834,2016-04-07,WD-WCC4M7FXTNFY,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,96,100,100.0,100,,,,,,,,,,,200.0,200.0,118.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1713394,2016-04-07,WD-WCC4M7FXT216,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,94,100,100.0,100,,,,,,,,,,,200.0,200.0,124.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1713428,2016-04-07,WD-WCC4M7UYXSFS,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,90,100,100.0,100,,,,,,,,,,,200.0,200.0,113.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1713448,2016-04-07,WD-WCC4MNDZA0DA,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,87,100,100.0,100,,,,,,,,,,,200.0,200.0,122.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1713488,2016-04-07,WD-WCC4M7DL779N,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,92,100,100.0,100,,,,,,,,,,,200.0,200.0,130.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1713673,2016-04-07,WD-WCC4M1NDJF1K,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,200,,91,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1713813,2016-04-07,WD-WCC4M7FXTU0L,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,94,100,100.0,100,,,,,,,,,,,200.0,200.0,120.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1713990,2016-04-07,WD-WCC4M6JXYJHU,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,90,100,100.0,100,,,,,,,,,,,200.0,200.0,130.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1714335,2016-04-07,WD-WCC4M6JXY1X9,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,90,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1714971,2016-04-07,WD-WCC4MHKFSKJV,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,88,100,100.0,100,,,,,,,,,,,200.0,200.0,124.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1716016,2016-04-07,WD-WCC4MHKFSX32,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,88,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1716033,2016-04-07,WD-WCC4M3TTX8DK,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1716497,2016-04-07,WD-WCC4M3TTX5A0,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,91,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1716572,2016-04-07,WD-WCC4M6JXYVPD,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1716594,2016-04-07,WD-WCC4M6JXYVF6,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,200,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1716932,2016-04-07,WD-WCC4M7UYXZJ3,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,200,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,115.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1717254,2016-04-07,WD-WMC4M2889354,WDC WD20EFRX,9.88328391275e-312,0,200,,174,100,200,100,,78,100,100.0,100,,,,,,,,,,,200.0,200.0,123.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1717269,2016-04-07,WD-WCC4MDVJ8FKU,WDC WD20EFRX,9.88328391275e-312,0,200,,174,100,200,100,,86,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1717485,2016-04-07,WD-WCC4M1NADYE2,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,94,100,100.0,100,,,,,,,,,,,200.0,200.0,127.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1717599,2016-04-07,WD-WCC4MPP407ML,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,85,100,100.0,100,,,,,,,,,,,200.0,200.0,124.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1717891,2016-04-07,WD-WCC4M6JXY3RZ,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,200,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,121.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1719241,2016-04-07,WD-WCC4M6JXYVUR,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,121.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1719526,2016-04-07,WD-WCC4M6XLPUYT,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,91,100,100.0,100,,,,,,,,,,,200.0,200.0,128.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1719902,2016-04-07,WD-WCC4M7FXT4V4,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,95,100,100.0,100,,,,,,,,,,,200.0,200.0,118.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1720167,2016-04-07,WD-WCC4M54TT0A3,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,85,100,100.0,100,,,,,,,,,,,200.0,200.0,127.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1721677,2016-04-07,WD-WCC4M3TTXNSN,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,119.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1722252,2016-04-07,WD-WMC4M2932477,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,81,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1723018,2016-04-07,WD-WCC4M1309108,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,99,100,100.0,100,,,,,,,,,,,200.0,200.0,128.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1723290,2016-04-07,WD-WCC4MNFANCTZ,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,123.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1724311,2016-04-07,WD-WCC4M6EFNTHP,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,127.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1724546,2016-04-07,WD-WCC4M3377445,WDC WD20EFRX,9.88328391275e-312,0,200,,186,100,200,100,,83,100,100.0,100,,,,,,,,,,,200.0,200.0,107.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1724586,2016-04-07,WD-WCC4M6JXYNZZ,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,89,100,100.0,100,,,,,,,,,,,200.0,200.0,118.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1724889,2016-04-07,WD-WCC4M3378418,WDC WD20EFRX,9.88328391275e-312,0,200,,183,100,200,200,,83,100,100.0,100,,,,,,,,,,,200.0,200.0,125.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1724929,2016-04-07,WD-WMC4M2932082,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,77,100,100.0,100,,,,,,,,,,,200.0,200.0,117.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1725172,2016-04-07,WD-WCC4M7FXTD1R,WDC WD20EFRX,9.88328391275e-312,0,200,,167,100,200,100,,93,100,100.0,100,,,,,,,,,,,200.0,200.0,129.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1725323,2016-04-07,WD-WCC4M7DL74LE,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,100,,92,100,100.0,100,,,,,,,,,,,200.0,200.0,111.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
1726108,2016-04-07,WD-WCC4MJPUYVU3,WDC WD20EFRX,9.88328391275e-312,0,200,,100,100,200,200,,85,100,100.0,100,,,,,,,,,,,200.0,200.0,123.0,,200.0,200,100,200,100.0,,,,,,,,,,,,,,,
